0,0,0,0,0
0.98595,0.56769,0.16914,0.023237,6.1133e-06
0.99528,0.65423,0.21469,0.032524,1.2789e-05
0.99703,0.69583,0.24138,0.0388,1.942e-05
0.99838,0.72462,0.26127,0.043766,2.6185e-05
0.99886,0.74559,0.27713,0.048013,3.2332e-05
0.99901,0.76008,0.2898,0.051919,4.1525e-05
0.99938,0.77317,0.30111,0.055316,4.8424e-05
0.99954,0.7863,0.31161,0.058274,5.4813e-05
0.99955,0.79276,0.31919,0.060925,6.2916e-05
0.99956,0.79996,0.32645,0.063245,7.096e-05
0.99962,0.80791,0.33429,0.065927,7.9698e-05
0.99973,0.81579,0.34175,0.068463,8.9887e-05
0.99973,0.81874,0.3464,0.070293,9.5225e-05
0.99976,0.82525,0.35315,0.072691,0.00010639
0.99981,0.82999,0.3584,0.07453,0.00010952
0.99981,0.8348,0.36438,0.077005,0.00012533
0.99982,0.83853,0.36877,0.078567,0.00013472
0.99982,0.84105,0.37283,0.080317,0.00014332
0.99984,0.84507,0.37746,0.082002,0.00014621
0.99982,0.84807,0.38148,0.083599,0.00015924
0.99985,0.85101,0.38546,0.085317,0.00016429
0.99985,0.85444,0.39012,0.087335,0.00018093
0.99985,0.85626,0.39317,0.088721,0.00018918
0.99986,0.85994,0.39747,0.090264,0.00020053
0.99986,0.86203,0.4009,0.091904,0.00021458
0.99988,0.86503,0.40498,0.093689,0.00021922
0.99988,0.86755,0.40845,0.095248,0.00024023
0.99988,0.86929,0.41165,0.096837,0.00024831
0.99989,0.87204,0.41551,0.09867,0.00027266
0.99989,0.87409,0.41913,0.10049,0.00028664
0.99989,0.87466,0.42076,0.10117,0.00028679
0.9999,0.87737,0.42435,0.10271,0.00029771
0.9999,0.87955,0.42779,0.10441,0.00032078
0.9999,0.88166,0.43115,0.10609,0.0003282
0.99988,0.8827,0.43352,0.10727,0.00033015
0.99988,0.88484,0.43663,0.10864,0.00036202
0.99988,0.88614,0.43947,0.11033,0.00037518
0.99989,0.88859,0.44306,0.11216,0.00040976
0.99989,0.88943,0.44521,0.11318,0.00041068
0.99989,0.89111,0.4481,0.11463,0.00043277
0.99989,0.89307,0.45126,0.11626,0.00043938
0.99989,0.89516,0.45493,0.11839,0.00047741
0.99989,0.89579,0.45673,0.11926,0.00047783
0.9999,0.89688,0.45902,0.12054,0.00048938
0.9999,0.89906,0.46275,0.12271,0.00054324
0.9999,0.8998,0.46478,0.12371,0.00054404
0.9999,0.90126,0.46757,0.1252,0.00056485
0.99991,0.90313,0.47081,0.12709,0.00060932
0.99991,0.90485,0.47376,0.12842,0.00061077
0.99991,0.90548,0.47588,0.12988,0.00064738
0.99991,0.90684,0.47879,0.13164,0.00065797
0.99992,0.90877,0.48256,0.13407,0.00072071
0.99992,0.9094,0.48444,0.13504,0.00072137
0.99992,0.91045,0.48683,0.1365,0.00074018
0.99993,0.91235,0.49052,0.1389,0.0008244
0.99993,0.91306,0.49258,0.14001,0.00082561
0.99993,0.9142,0.49516,0.14167,0.00085994
0.99993,0.91583,0.49834,0.14359,0.00090367
0.99993,0.91664,0.50067,0.14488,0.00090593
0.99993,0.91813,0.50376,0.1468,0.00096696
0.99993,0.91907,0.50652,0.14873,0.000984
0.99991,0.9208,0.51035,0.15149,0.0010878
0.99991,0.92142,0.51231,0.15256,0.0010888
0.99991,0.92264,0.51519,0.15431,0.0011195
0.99992,0.92408,0.51875,0.15701,0.0012468
0.99992,0.92556,0.52238,0.15963,0.0013055
0.99992,0.9267,0.52559,0.16169,0.0013201
0.99992,0.92725,0.5271,0.16239,0.0013203
0.99992,0.92879,0.5311,0.16537,0.0014262
0.99992,0.92997,0.5342,0.16747,0.0014537
0.99993,0.93148,0.5383,0.17079,0.0016256
0.99993,0.93284,0.54212,0.17354,0.0016776
0.99993,0.93376,0.54439,0.17456,0.001678
0.9999,0.9349,0.54789,0.17731,0.001856
0.9999,0.93615,0.55167,0.18031,0.0019537
0.9999,0.93713,0.55508,0.18285,0.0019773
0.9999,0.93849,0.55918,0.18628,0.0021556
0.99991,0.93962,0.56264,0.18885,0.0022002
0.99991,0.9411,0.56744,0.19291,0.002483
0.99991,0.94251,0.57157,0.19599,0.0025686
0.99992,0.94386,0.57582,0.19926,0.002761
0.99992,0.9455,0.58092,0.20346,0.0029261
0.99992,0.94689,0.58653,0.20904,0.0032658
0.99992,0.94811,0.59069,0.21221,0.0033382
0.99993,0.94937,0.59577,0.21698,0.0037967
0.9999,0.95121,0.60206,0.22243,0.003969
0.9999,0.95253,0.60734,0.22719,0.0042478
0.9999,0.95443,0.61474,0.23455,0.0048304
0.99991,0.95613,0.62055,0.23903,0.0049492
0.99991,0.95777,0.62831,0.24733,0.0059009
0.99992,0.95966,0.63627,0.2551,0.0064269
0.99993,0.96158,0.64541,0.26492,0.0074322
0.99994,0.96378,0.65596,0.27687,0.0089207
0.9999,0.96619,0.66743,0.28923,0.0099806
0.99992,0.96864,0.6803,0.30377,0.011937
0.99993,0.97162,0.69646,0.32329,0.014468
0.99991,0.97496,0.71691,0.34987,0.019262
0.99993,0.97943,0.74739,0.3938,0.030164
0.99991,0.98561,0.79937,0.48098,0.063521
1,1,1,1,1
