1.3728e-05,0.98448,0.022943,0.84905
1.3543e-05,0.98421,0.022844,0.84818
1.3362e-05,0.98394,0.022746,0.8473
1.3184e-05,0.98366,0.022648,0.84643
1.3009e-05,0.98341,0.022551,0.84555
1.2837e-05,0.98313,0.022455,0.84468
1.2669e-05,0.98285,0.02236,0.8438
1.2503e-05,0.98256,0.022266,0.84293
1.234e-05,0.98227,0.022172,0.84205
1.218e-05,0.98198,0.022079,0.84118
1.2022e-05,0.98168,0.021987,0.84031
1.1867e-05,0.9814,0.021896,0.83943
1.1715e-05,0.9811,0.021806,0.83856
1.1566e-05,0.98079,0.021716,0.83768
1.1419e-05,0.98048,0.021627,0.83681
1.1274e-05,0.98016,0.021539,0.83593
1.1132e-05,0.97985,0.021451,0.83506
1.0992e-05,0.97956,0.021364,0.83418
1.0855e-05,0.97923,0.021278,0.83331
1.072e-05,0.97891,0.021192,0.83244
1.0587e-05,0.97858,0.021108,0.83156
1.0456e-05,0.97824,0.021023,0.83069
1.0328e-05,0.9779,0.02094,0.82982
1.0201e-05,0.97756,0.020857,0.82894
1.0077e-05,0.97722,0.020775,0.82807
9.9544e-06,0.97687,0.020694,0.8272
9.834e-06,0.97652,0.020613,0.82632
9.7155e-06,0.97618,0.020532,0.82545
9.5988e-06,0.97582,0.020453,0.82458
9.4841e-06,0.97546,0.020374,0.82371
9.3711e-06,0.97509,0.020295,0.82284
9.2599e-06,0.97472,0.020218,0.82197
9.1505e-06,0.97435,0.02014,0.8211
9.0428e-06,0.974,0.020064,0.82022
8.9368e-06,0.97362,0.019988,0.81935
8.8324e-06,0.97324,0.019912,0.81848
8.7297e-06,0.97285,0.019837,0.81761
8.6285e-06,0.97246,0.019763,0.81675
8.5288e-06,0.97206,0.019689,0.81588
8.4307e-06,0.97166,0.019616,0.81501
8.3341e-06,0.97126,0.019543,0.81414
8.239e-06,0.97085,0.019471,0.81327
8.1453e-06,0.97044,0.0194,0.8124
8.053e-06,0.97005,0.019328,0.81154
7.9621e-06,0.96963,0.019258,0.81067
7.8726e-06,0.96921,0.019188,0.8098
7.7844e-06,0.96878,0.019118,0.80894
7.6975e-06,0.96835,0.019049,0.80807
7.6119e-06,0.96791,0.018981,0.80721
7.5275e-06,0.96748,0.018913,0.80634
7.4444e-06,0.96706,0.018845,0.80548
7.3625e-06,0.96662,0.018778,0.80461
7.2819e-06,0.96617,0.018711,0.80375
7.2023e-06,0.96572,0.018645,0.80289
7.124e-06,0.96526,0.018579,0.80202
7.0467e-06,0.9648,0.018514,0.80116
6.9706e-06,0.96433,0.018449,0.8003
6.8956e-06,0.96386,0.018385,0.79944
6.8216e-06,0.96339,0.018321,0.79858
6.7487e-06,0.96291,0.018258,0.79772
6.6768e-06,0.96245,0.018195,0.79686
6.6059e-06,0.96196,0.018132,0.796
6.5361e-06,0.96147,0.01807,0.79514
6.4672e-06,0.96098,0.018008,0.79428
6.3992e-06,0.96048,0.017947,0.79342
6.3323e-06,0.95997,0.017886,0.79257
6.2662e-06,0.95947,0.017825,0.79171
6.2011e-06,0.95897,0.017765,0.79086
6.1368e-06,0.95846,0.017706,0.79
6.0735e-06,0.95794,0.017646,0.78914
6.011e-06,0.95742,0.017588,0.78829
5.9494e-06,0.95689,0.017529,0.78744
5.8886e-06,0.95636,0.017471,0.78658
5.8286e-06,0.95585,0.017413,0.78573
5.7694e-06,0.95531,0.017356,0.78488
5.7111e-06,0.95476,0.017299,0.78403
